# NedoTokenizer production vocabulary
# format: NDSRF004 / RootSuffixByteBpe
# columns: id	type	text	hex
18315	learned	"pik"	70 69 6B
18316	learned	" draw"	20 64 72 61 77
18317	learned	" hemde"	20 68 65 6D 64 65
18318	learned	"ân-ı"	C3 A2 6E 2D C4 B1
18319	learned	" Hall"	20 48 61 6C 6C
18320	learned	"FL"	46 4C
18321	learned	"iyormuş"	69 79 6F 72 6D 75 C5 9F
18322	learned	"cıya"	63 C4 B1 79 61
18323	learned	"kadir"	6B 61 64 69 72
18324	learned	"lukta"	6C 75 6B 74 61
18325	learned	"variant"	76 61 72 69 61 6E 74
18326	learned	" Besle"	20 42 65 73 6C 65
18327	learned	" gitar"	20 67 69 74 61 72
18328	learned	"nmamıştır"	6E 6D 61 6D C4 B1 C5 9F 74 C4 B1 72
18329	learned	"ormalize"	6F 72 6D 61 6C 69 7A 65
18330	learned	" kasıt"	20 6B 61 73 C4 B1 74
18331	learned	" topoloji"	20 74 6F 70 6F 6C 6F 6A 69
18332	learned	"196"	31 39 36
18333	learned	" Sof"	20 53 6F 66
18334	learned	"private"	70 72 69 76 61 74 65
18335	learned	"resim"	72 65 73 69 6D
18336	learned	" sürat"	20 73 C3 BC 72 61 74
18337	learned	"ѕ"	D1 95
18338	learned	" Cinsel"	20 43 69 6E 73 65 6C
18339	learned	"amayacağını"	61 6D 61 79 61 63 61 C4 9F C4 B1 6E C4 B1
18340	learned	" 1971"	20 31 39 37 31
18341	learned	"barek"	62 61 72 65 6B
18342	learned	"miyorsanız"	6D 69 79 6F 72 73 61 6E C4 B1 7A
18343	learned	"Murat"	4D 75 72 61 74
18344	learned	"stu"	73 74 75
18345	learned	" DAH"	20 44 41 48
18346	learned	"alıp"	61 6C C4 B1 70
18347	learned	" Sayıştay"	20 53 61 79 C4 B1 C5 9F 74 61 79
18348	learned	"Yüzde"	59 C3 BC 7A 64 65
18349	learned	" teyit"	20 74 65 79 69 74
18350	learned	"şığ"	C5 9F C4 B1 C4 9F
18351	learned	"ticileri"	74 69 63 69 6C 65 72 69
18352	learned	"ilebilmektedir"	69 6C 65 62 69 6C 6D 65 6B 74 65 64 69 72
18353	learned	" Hristiyan"	20 48 72 69 73 74 69 79 61 6E
18354	learned	" gündelik"	20 67 C3 BC 6E 64 65 6C 69 6B
18355	learned	"tensor"	74 65 6E 73 6F 72
18356	learned	" sıkıcı"	20 73 C4 B1 6B C4 B1 63 C4 B1
18357	learned	"Eylül"	45 79 6C C3 BC 6C
18358	learned	" mevkii"	20 6D 65 76 6B 69 69
18359	learned	" Beceri"	20 42 65 63 65 72 69
18360	learned	" akışkan"	20 61 6B C4 B1 C5 9F 6B 61 6E
18361	learned	" İktisadi"	20 C4 B0 6B 74 69 73 61 64 69
18362	learned	" cay"	20 63 61 79
18363	learned	" 1976"	20 31 39 37 36
18364	learned	"tırıyor"	74 C4 B1 72 C4 B1 79 6F 72
18365	learned	" die"	20 64 69 65
18366	learned	" halled"	20 68 61 6C 6C 65 64
18367	learned	" Tekstil"	20 54 65 6B 73 74 69 6C
18368	learned	" bileşim"	20 62 69 6C 65 C5 9F 69 6D
18369	learned	" Yayınevi"	20 59 61 79 C4 B1 6E 65 76 69
18370	learned	" 280"	20 32 38 30
18371	learned	"TX"	54 58
18372	learned	" 164"	20 31 36 34
18373	learned	" commit"	20 63 6F 6D 6D 69 74
18374	learned	"üph"	C3 BC 70 68
18375	learned	"ires"	69 72 65 73
18376	learned	"ürük"	C3 BC 72 C3 BC 6B
18377	learned	" Dinle"	20 44 69 6E 6C 65
18378	learned	"-2014"	2D 32 30 31 34
18379	learned	"Elem"	45 6C 65 6D
18380	learned	"Savaş"	53 61 76 61 C5 9F
18381	learned	"yayın"	79 61 79 C4 B1 6E
18382	learned	" devral"	20 64 65 76 72 61 6C
18383	learned	"172"	31 37 32
18384	learned	" super"	20 73 75 70 65 72
18385	learned	" soğu"	20 73 6F C4 9F 75
18386	learned	"nırsa"	6E C4 B1 72 73 61
18387	learned	"Dijital"	44 69 6A 69 74 61 6C
18388	learned	"irt"	69 72 74
18389	learned	" Belli"	20 42 65 6C 6C 69
18390	learned	"265"	32 36 35
18391	learned	" membran"	20 6D 65 6D 62 72 61 6E
18392	learned	"_d"	5F 64
18393	learned	" Yeter"	20 59 65 74 65 72
18394	learned	" Ödem"	20 C3 96 64 65 6D
18395	learned	" temp"	20 74 65 6D 70
18396	learned	"ALL"	41 4C 4C
18397	learned	"Sıcak"	53 C4 B1 63 61 6B
18398	learned	"'l"	27 6C
18399	learned	"ılıf"	C4 B1 6C C4 B1 66
18400	learned	"rick"	72 69 63 6B
18401	learned	" Lee"	20 4C 65 65
18402	learned	" İb"	20 C4 B0 62
18403	learned	" Evrim"	20 45 76 72 69 6D
18404	learned	".2023"	2E 32 30 32 33
18405	learned	"genellikle"	67 65 6E 65 6C 6C 69 6B 6C 65
18406	learned	"ats"	61 74 73
18407	learned	"asu"	61 73 75
18408	learned	"maps"	6D 61 70 73
18409	learned	"tırdığı"	74 C4 B1 72 64 C4 B1 C4 9F C4 B1
18410	learned	"ayılım"	61 79 C4 B1 6C C4 B1 6D
18411	learned	"oung"	6F 75 6E 67
18412	learned	" nakl"	20 6E 61 6B 6C
18413	learned	"süreç"	73 C3 BC 72 65 C3 A7
18414	learned	"örtü"	C3 B6 72 74 C3 BC
18415	learned	" alaşım"	20 61 6C 61 C5 9F C4 B1 6D
18416	learned	" korsan"	20 6B 6F 72 73 61 6E
18417	learned	"koç"	6B 6F C3 A7
18418	learned	" istikamet"	20 69 73 74 69 6B 61 6D 65 74
18419	learned	" Klinik"	20 4B 6C 69 6E 69 6B
18420	learned	" lower"	20 6C 6F 77 65 72
18421	learned	" KÖ"	20 4B C3 96
18422	learned	" 1973"	20 31 39 37 33
18423	learned	" Dokuz"	20 44 6F 6B 75 7A
18424	learned	"clusion"	63 6C 75 73 69 6F 6E
18425	learned	"Meclis"	4D 65 63 6C 69 73
18426	learned	" Map"	20 4D 61 70
18427	learned	" Gülen"	20 47 C3 BC 6C 65 6E
18428	learned	"hassa"	68 61 73 73 61
18429	learned	" rivayet"	20 72 69 76 61 79 65 74
18430	learned	" rady"	20 72 61 64 79
18431	learned	" kasted"	20 6B 61 73 74 65 64
18432	learned	"send"	73 65 6E 64
18433	learned	" sis"	20 73 69 73
18434	learned	" Yozgat"	20 59 6F 7A 67 61 74
18435	learned	"193"	31 39 33
18436	learned	"sume"	73 75 6D 65
18437	learned	" Tamamla"	20 54 61 6D 61 6D 6C 61
18438	learned	"sab"	73 61 62
18439	learned	" idam"	20 69 64 61 6D
18440	learned	"imiyet"	69 6D 69 79 65 74
18441	learned	" Gi"	20 47 69
18442	learned	"empozyum"	65 6D 70 6F 7A 79 75 6D
18443	learned	" İLK"	20 C4 B0 4C 4B
18444	learned	"oksidan"	6F 6B 73 69 64 61 6E
18445	learned	" kılıf"	20 6B C4 B1 6C C4 B1 66
18446	learned	"aları"	61 6C 61 72 C4 B1
18447	learned	" Aut"	20 41 75 74
18448	learned	" Güneydoğu"	20 47 C3 BC 6E 65 79 64 6F C4 9F 75
18449	learned	"Medya"	4D 65 64 79 61
18450	learned	"xspace"	78 73 70 61 63 65
18451	learned	" fib"	20 66 69 62
18452	learned	"ть"	D1 82 D1 8C
18453	learned	"faz"	66 61 7A
18454	learned	"amayız"	61 6D 61 79 C4 B1 7A
18455	learned	"Android"	41 6E 64 72 6F 69 64
18456	learned	" Gold"	20 47 6F 6C 64
18457	learned	"igen"	69 67 65 6E
18458	learned	" havaalanı"	20 68 61 76 61 61 6C 61 6E C4 B1
18459	learned	"Call"	43 61 6C 6C
18460	learned	"rsek"	72 73 65 6B
18461	learned	" çukur"	20 C3 A7 75 6B 75 72
18462	learned	" Özer"	20 C3 96 7A 65 72
18463	learned	"jantin"	6A 61 6E 74 69 6E
18464	learned	"ılacağına"	C4 B1 6C 61 63 61 C4 9F C4 B1 6E 61
18465	learned	"Belirli"	42 65 6C 69 72 6C 69
18466	learned	"-45"	2D 34 35
18467	learned	"ihin"	69 68 69 6E
18468	learned	"lymp"	6C 79 6D 70
18469	learned	" define"	20 64 65 66 69 6E 65
18470	learned	"iniyor"	69 6E 69 79 6F 72
18471	learned	"LARA"	4C 41 52 41
18472	learned	" değiştiri"	20 64 65 C4 9F 69 C5 9F 74 69 72 69
18473	learned	"via"	76 69 61
18474	learned	"limit"	6C 69 6D 69 74
18475	learned	" Evlilik"	20 45 76 6C 69 6C 69 6B
18476	learned	"Amerikan"	41 6D 65 72 69 6B 61 6E
18477	learned	"hukuk"	68 75 6B 75 6B
18478	learned	" House"	20 48 6F 75 73 65
18479	learned	"birim"	62 69 72 69 6D
18480	learned	" Özbek"	20 C3 96 7A 62 65 6B
18481	learned	"ileceğine"	69 6C 65 63 65 C4 9F 69 6E 65
18482	learned	"cis"	63 69 73
18483	learned	" COV"	20 43 4F 56
18484	learned	" Lok"	20 4C 6F 6B
18485	learned	"apply"	61 70 70 6C 79
18486	learned	"lülüğü"	6C C3 BC 6C C3 BC C4 9F C3 BC
18487	learned	"yâ"	79 C3 A2
18488	learned	"ocus"	6F 63 75 73
18489	learned	" lin"	20 6C 69 6E
18490	learned	"NULL"	4E 55 4C 4C
18491	learned	"çam"	C3 A7 61 6D
18492	learned	" şem"	20 C5 9F 65 6D
18493	learned	"ampa"	61 6D 70 61
18494	learned	"ready"	72 65 61 64 79
18495	learned	"Sparse"	53 70 61 72 73 65
18496	learned	" Saldırı"	20 53 61 6C 64 C4 B1 72 C4 B1
18497	learned	" fena"	20 66 65 6E 61
18498	learned	" pantolon"	20 70 61 6E 74 6F 6C 6F 6E
18499	learned	" şaka"	20 C5 9F 61 6B 61
18500	learned	"ronz"	72 6F 6E 7A
18501	learned	"Küresel"	4B C3 BC 72 65 73 65 6C
18502	learned	" delta"	20 64 65 6C 74 61
18503	learned	"dip"	64 69 70
18504	learned	" niş"	20 6E 69 C5 9F
18505	learned	"uzel"	75 7A 65 6C
18506	learned	" Buyur"	20 42 75 79 75 72
18507	learned	"etail"	65 74 61 69 6C
18508	learned	"bach"	62 61 63 68
18509	learned	" işbu"	20 69 C5 9F 62 75
18510	learned	" Ran"	20 52 61 6E
18511	learned	"diklerinde"	64 69 6B 6C 65 72 69 6E 64 65
18512	learned	" İktidar"	20 C4 B0 6B 74 69 64 61 72
18513	learned	" Bosna"	20 42 6F 73 6E 61
18514	learned	" itaat"	20 69 74 61 61 74
18515	learned	"ς"	CF 82
18516	learned	"abilecektir"	61 62 69 6C 65 63 65 6B 74 69 72
18517	learned	"maris"	6D 61 72 69 73
18518	learned	"LUK"	4C 55 4B
18519	learned	" Yalova"	20 59 61 6C 6F 76 61
18520	learned	"tfrac"	74 66 72 61 63
18521	learned	"ı’na"	C4 B1 E2 80 99 6E 61
18522	learned	"dataset"	64 61 74 61 73 65 74
18523	learned	" display"	20 64 69 73 70 6C 61 79
18524	learned	"OCUK"	4F 43 55 4B
18525	learned	" hüc"	20 68 C3 BC 63
18526	learned	" âlem"	20 C3 A2 6C 65 6D
18527	learned	",97"	2C 39 37
18528	learned	"nest"	6E 65 73 74
18529	learned	"yanların"	79 61 6E 6C 61 72 C4 B1 6E
18530	learned	"LAB"	4C 41 42
18531	learned	"fact"	66 61 63 74
18532	learned	"rdi"	72 64 69
18533	learned	" Beh"	20 42 65 68
18534	learned	"2024"	32 30 32 34
18535	learned	" dayanak"	20 64 61 79 61 6E 61 6B
18536	learned	"ebiliyoruz"	65 62 69 6C 69 79 6F 72 75 7A
18537	learned	" info"	20 69 6E 66 6F
18538	learned	" interest"	20 69 6E 74 65 72 65 73 74
18539	learned	" jo"	20 6A 6F
18540	learned	".2007"	2E 32 30 30 37
18541	learned	" Bahçeli"	20 42 61 68 C3 A7 65 6C 69
18542	learned	" aktivasyon"	20 61 6B 74 69 76 61 73 79 6F 6E
18543	learned	"ville"	76 69 6C 6C 65
18544	learned	"malarımız"	6D 61 6C 61 72 C4 B1 6D C4 B1 7A
18545	learned	" 132"	20 31 33 32
18546	learned	" öbür"	20 C3 B6 62 C3 BC 72
18547	learned	"vansiyon"	76 61 6E 73 69 79 6F 6E
18548	learned	"atice"	61 74 69 63 65
18549	learned	"'sini"	27 73 69 6E 69
18550	learned	"help"	68 65 6C 70
18551	learned	"üfer"	C3 BC 66 65 72
18552	learned	" sef"	20 73 65 66
18553	learned	" YTL"	20 59 54 4C
18554	learned	" rel"	20 72 65 6C
18555	learned	"Wr"	57 72
18556	learned	"_y"	5F 79
18557	learned	"far"	66 61 72
18558	learned	" süpür"	20 73 C3 BC 70 C3 BC 72
18559	learned	" Age"	20 41 67 65
18560	learned	" Alp"	20 41 6C 70
18561	learned	"genç"	67 65 6E C3 A7
18562	learned	"miyordum"	6D 69 79 6F 72 64 75 6D
18563	learned	" gezin"	20 67 65 7A 69 6E
18564	learned	"Č"	C4 8C
18565	learned	"ERT"	45 52 54
18566	learned	"173"	31 37 33
18567	learned	"Arka"	41 72 6B 61
18568	learned	" Trend"	20 54 72 65 6E 64
18569	learned	"teknoloji"	74 65 6B 6E 6F 6C 6F 6A 69
18570	learned	" ödüllendir"	20 C3 B6 64 C3 BC 6C 6C 65 6E 64 69 72
18571	learned	" zehirle"	20 7A 65 68 69 72 6C 65
18572	learned	" Alet"	20 41 6C 65 74
18573	learned	"kib"	6B 69 62
18574	learned	" Ceb"	20 43 65 62
18575	learned	" yıllarca"	20 79 C4 B1 6C 6C 61 72 63 61
18576	learned	"oyol"	6F 79 6F 6C
18577	learned	"186"	31 38 36
18578	learned	"teknik"	74 65 6B 6E 69 6B
18579	learned	" safha"	20 73 61 66 68 61
18580	learned	" 2.0"	20 32 2E 30
18581	learned	"landırıcı"	6C 61 6E 64 C4 B1 72 C4 B1 63 C4 B1
18582	learned	" Buluş"	20 42 75 6C 75 C5 9F
18583	learned	" collect"	20 63 6F 6C 6C 65 63 74
18584	learned	" Premi"	20 50 72 65 6D 69
18585	learned	"NOT"	4E 4F 54
18586	learned	"daj"	64 61 6A
18587	learned	" 212"	20 32 31 32
18588	learned	"pip"	70 69 70
18589	learned	" yu"	20 79 75
18590	learned	" Index"	20 49 6E 64 65 78
18591	learned	"Yarın"	59 61 72 C4 B1 6E
18592	learned	"weights"	77 65 69 67 68 74 73
18593	learned	"/30"	2F 33 30
18594	learned	"onder"	6F 6E 64 65 72
18595	learned	" Bö"	20 42 C3 B6
18596	learned	" değerle"	20 64 65 C4 9F 65 72 6C 65
18597	learned	" Ar-Ge"	20 41 72 2D 47 65
18598	learned	"kuruluş"	6B 75 72 75 6C 75 C5 9F
18599	learned	" Yeterli"	20 59 65 74 65 72 6C 69
18600	learned	"Fin"	46 69 6E
18601	learned	"Over"	4F 76 65 72
18602	learned	"elet"	65 6C 65 74
18603	learned	" Game"	20 47 61 6D 65
18604	learned	"Emek"	45 6D 65 6B
18605	learned	" varyant"	20 76 61 72 79 61 6E 74
18606	learned	"prev"	70 72 65 76
18607	learned	" bariyer"	20 62 61 72 69 79 65 72
18608	learned	" href"	20 68 72 65 66
18609	learned	" design"	20 64 65 73 69 67 6E
18610	learned	"imization"	69 6D 69 7A 61 74 69 6F 6E
18611	learned	" gözlük"	20 67 C3 B6 7A 6C C3 BC 6B
18612	learned	"sene"	73 65 6E 65
18613	learned	" Temyiz"	20 54 65 6D 79 69 7A
18614	learned	" çeşitli"	20 C3 A7 65 C5 9F 69 74 6C 69
18615	learned	" Martin"	20 4D 61 72 74 69 6E
18616	learned	"abilmeleri"	61 62 69 6C 6D 65 6C 65 72 69
18617	learned	"-de"	2D 64 65
18618	learned	"BK"	42 4B
18619	learned	"Hey"	48 65 79
18620	learned	"ircu"	69 72 63 75
18621	learned	" kasten"	20 6B 61 73 74 65 6E
18622	learned	" Sorumluluk"	20 53 6F 72 75 6D 6C 75 6C 75 6B
18623	learned	"melerden"	6D 65 6C 65 72 64 65 6E
18624	learned	" anayasal"	20 61 6E 61 79 61 73 61 6C
18625	learned	"subay"	73 75 62 61 79
18626	learned	"GT"	47 54
18627	learned	"TÖR"	54 C3 96 52
18628	learned	" amel"	20 61 6D 65 6C
18629	learned	" Free"	20 46 72 65 65
18630	learned	" basamağ"	20 62 61 73 61 6D 61 C4 9F
18631	learned	"aux"	61 75 78
18632	learned	" Bektaş"	20 42 65 6B 74 61 C5 9F
18633	learned	"Hello"	48 65 6C 6C 6F
18634	learned	"gâr"	67 C3 A2 72
18635	learned	"mooth"	6D 6F 6F 74 68
18636	learned	"Day"	44 61 79
18637	learned	"mv"	6D 76
18638	learned	" MAK"	20 4D 41 4B
18639	learned	"tığın"	74 C4 B1 C4 9F C4 B1 6E
18640	learned	" Karmaşık"	20 4B 61 72 6D 61 C5 9F C4 B1 6B
18641	learned	" Bang"	20 42 61 6E 67
18642	learned	" KONU"	20 4B 4F 4E 55
18643	learned	" Security"	20 53 65 63 75 72 69 74 79
18644	learned	" Kg"	20 4B 67
18645	learned	" Kafa"	20 4B 61 66 61
18646	learned	" fill"	20 66 69 6C 6C
18647	learned	" Menderes"	20 4D 65 6E 64 65 72 65 73
18648	learned	"tisas"	74 69 73 61 73
18649	learned	" Gön"	20 47 C3 B6 6E
18650	learned	" anonim"	20 61 6E 6F 6E 69 6D
18651	learned	" Mary'yi"	20 4D 61 72 79 27 79 69
18652	learned	" Başbakanlık"	20 42 61 C5 9F 62 61 6B 61 6E 6C C4 B1 6B
18653	learned	"Sivas"	53 69 76 61 73
18654	learned	" Çim"	20 C3 87 69 6D
18655	learned	"██"	E2 96 88 E2 96 88
18656	learned	"hey"	68 65 79
18657	learned	" Cre"	20 43 72 65
18658	learned	" Lübnan"	20 4C C3 BC 62 6E 61 6E
18659	learned	"düşünce"	64 C3 BC C5 9F C3 BC 6E 63 65
18660	learned	"download"	64 6F 77 6E 6C 6F 61 64
18661	learned	"Yazı"	59 61 7A C4 B1
18662	learned	"itz"	69 74 7A
18663	learned	" entropi"	20 65 6E 74 72 6F 70 69
18664	learned	" kalsiyum"	20 6B 61 6C 73 69 79 75 6D
18665	learned	" demografik"	20 64 65 6D 6F 67 72 61 66 69 6B
18666	learned	"kapa"	6B 61 70 61
18667	learned	"DUR"	44 55 52
18668	learned	" Kep"	20 4B 65 70
18669	learned	" Kırım"	20 4B C4 B1 72 C4 B1 6D
18670	learned	"Görüntü"	47 C3 B6 72 C3 BC 6E 74 C3 BC
18671	learned	"Öğretim"	C3 96 C4 9F 72 65 74 69 6D
18672	learned	" SEÇ"	20 53 45 C3 87
18673	learned	" içim"	20 69 C3 A7 69 6D
18674	learned	" try"	20 74 72 79
18675	learned	" pur"	20 70 75 72
18676	learned	" nesnel"	20 6E 65 73 6E 65 6C
18677	learned	"ECD"	45 43 44
18678	learned	"amm"	61 6D 6D
18679	learned	" arter"	20 61 72 74 65 72
18680	learned	"209"	32 30 39
18681	learned	"228"	32 32 38
18682	learned	"Kart"	4B 61 72 74
18683	learned	"terms"	74 65 72 6D 73
18684	learned	"ezite"	65 7A 69 74 65
18685	learned	" altıncı"	20 61 6C 74 C4 B1 6E 63 C4 B1
18686	learned	"YY"	59 59
18687	learned	"nâ"	6E C3 A2
18688	learned	" Koy"	20 4B 6F 79
18689	learned	"cedes"	63 65 64 65 73
18690	learned	" aygıt"	20 61 79 67 C4 B1 74
18691	learned	"uçuk"	75 C3 A7 75 6B
18692	learned	"ilmiyor"	69 6C 6D 69 79 6F 72
18693	learned	"Show"	53 68 6F 77
18694	learned	" ampirik"	20 61 6D 70 69 72 69 6B
18695	learned	"ı'nı"	C4 B1 27 6E C4 B1
18696	learned	" dondurma"	20 64 6F 6E 64 75 72 6D 61
18697	learned	" Kesim"	20 4B 65 73 69 6D
18698	learned	" circle"	20 63 69 72 63 6C 65
18699	learned	"icidir"	69 63 69 64 69 72
18700	learned	"Complex"	43 6F 6D 70 6C 65 78
18701	learned	"siklopedi"	73 69 6B 6C 6F 70 65 64 69
18702	learned	"miye"	6D 69 79 65
18703	learned	"\xE2\x9E"	E2 9E
18704	learned	" Müftü"	20 4D C3 BC 66 74 C3 BC
18705	learned	" yedekle"	20 79 65 64 65 6B 6C 65
18706	learned	" Robot"	20 52 6F 62 6F 74
18707	learned	" kesişim"	20 6B 65 73 69 C5 9F 69 6D
18708	learned	"_B"	5F 42
18709	learned	"ague"	61 67 75 65
18710	learned	"muĢtur"	6D 75 C4 A2 74 75 72
18711	learned	"Kimse"	4B 69 6D 73 65
18712	learned	"oice"	6F 69 63 65
18713	learned	" BAĞ"	20 42 41 C4 9E
18714	learned	" Return"	20 52 65 74 75 72 6E
18715	learned	" kurt"	20 6B 75 72 74
18716	learned	" yönetmeliğ"	20 79 C3 B6 6E 65 74 6D 65 6C 69 C4 9F
18717	learned	"kl"	6B 6C
18718	learned	" 340"	20 33 34 30
18719	learned	"ifer"	69 66 65 72
18720	learned	"abildiğince"	61 62 69 6C 64 69 C4 9F 69 6E 63 65
18721	learned	"Geçici"	47 65 C3 A7 69 63 69
18722	learned	"auth"	61 75 74 68
18723	learned	" aşina"	20 61 C5 9F 69 6E 61
18724	learned	" 260"	20 32 36 30
18725	learned	" inkar"	20 69 6E 6B 61 72
18726	learned	" theory"	20 74 68 65 6F 72 79
18727	learned	" hemş"	20 68 65 6D C5 9F
18728	learned	"totip"	74 6F 74 69 70
18729	learned	" types"	20 74 79 70 65 73
18730	learned	" YAK"	20 59 41 4B
18731	learned	"1989"	31 39 38 39
18732	learned	" Sanık"	20 53 61 6E C4 B1 6B
18733	learned	" message"	20 6D 65 73 73 61 67 65
18734	learned	"değişim"	64 65 C4 9F 69 C5 9F 69 6D
18735	learned	"modern"	6D 6F 64 65 72 6E
18736	learned	"uting"	75 74 69 6E 67
18737	learned	"that"	74 68 61 74
18738	learned	" durak"	20 64 75 72 61 6B
18739	learned	"sues"	73 75 65 73
18740	learned	" resmî"	20 72 65 73 6D C3 AE
18741	learned	"Afyon"	41 66 79 6F 6E
18742	learned	"Hemen"	48 65 6D 65 6E
18743	learned	" alçak"	20 61 6C C3 A7 61 6B
18744	learned	" Hand"	20 48 61 6E 64
18745	learned	" harici"	20 68 61 72 69 63 69
18746	learned	" Mantık"	20 4D 61 6E 74 C4 B1 6B
18747	learned	" Modül"	20 4D 6F 64 C3 BC 6C
18748	learned	"ordinates"	6F 72 64 69 6E 61 74 65 73
18749	learned	",77"	2C 37 37
18750	learned	":4"	3A 34
18751	learned	"’le"	E2 80 99 6C 65
18752	learned	" ekli"	20 65 6B 6C 69
18753	learned	" açıkçası"	20 61 C3 A7 C4 B1 6B C3 A7 61 73 C4 B1
18754	learned	" 133"	20 31 33 33
18755	learned	" tamsayılar"	20 74 61 6D 73 61 79 C4 B1 6C 61 72
18756	learned	"-2020"	2D 32 30 32 30
18757	learned	" Kripto"	20 4B 72 69 70 74 6F
18758	learned	" yüzleş"	20 79 C3 BC 7A 6C 65 C5 9F
18759	learned	"sha"	73 68 61
18760	learned	" Coşkun"	20 43 6F C5 9F 6B 75 6E
18761	learned	"'DA"	27 44 41
18762	learned	"diyet"	64 69 79 65 74
18763	learned	" Kerkük"	20 4B 65 72 6B C3 BC 6B
18764	learned	" exist"	20 65 78 69 73 74
18765	learned	"yönelik"	79 C3 B6 6E 65 6C 69 6B
18766	learned	" kadastro"	20 6B 61 64 61 73 74 72 6F
18767	learned	"oder"	6F 64 65 72
18768	learned	" Portekiz"	20 50 6F 72 74 65 6B 69 7A
18769	learned	"tw"	74 77
18770	learned	"ömer"	C3 B6 6D 65 72
18771	learned	"950"	39 35 30
18772	learned	" Sigara"	20 53 69 67 61 72 61
18773	learned	" AVM"	20 41 56 4D
18774	learned	" signific"	20 73 69 67 6E 69 66 69 63
18775	learned	" person"	20 70 65 72 73 6F 6E
18776	learned	" iltih"	20 69 6C 74 69 68
18777	learned	"tach"	74 61 63 68
18778	learned	"ıcılarına"	C4 B1 63 C4 B1 6C 61 72 C4 B1 6E 61
18779	learned	" havayolu"	20 68 61 76 61 79 6F 6C 75
18780	learned	"Ax"	41 78
18781	learned	"Yük"	59 C3 BC 6B
18782	learned	"nmez"	6E 6D 65 7A
18783	learned	"dahale"	64 61 68 61 6C 65
18784	learned	"turabilirsiniz"	74 75 72 61 62 69 6C 69 72 73 69 6E 69 7A
18785	learned	"DAĞ"	44 41 C4 9E
18786	learned	" çözün"	20 C3 A7 C3 B6 7A C3 BC 6E
18787	learned	" zorba"	20 7A 6F 72 62 61
18788	learned	" Mobilya"	20 4D 6F 62 69 6C 79 61
18789	learned	"imetre"	69 6D 65 74 72 65
18790	learned	" Liman"	20 4C 69 6D 61 6E
18791	learned	" İS"	20 C4 B0 53
18792	learned	" parmağ"	20 70 61 72 6D 61 C4 9F
18793	learned	" uzat"	20 75 7A 61 74
18794	learned	" fiber"	20 66 69 62 65 72
18795	learned	" kıskan"	20 6B C4 B1 73 6B 61 6E
18796	learned	"/2011"	2F 32 30 31 31
18797	learned	"Esas"	45 73 61 73
18798	learned	"oul"	6F 75 6C
18799	learned	"tk"	74 6B
18800	learned	"okimya"	6F 6B 69 6D 79 61
18801	learned	"düklerini"	64 C3 BC 6B 6C 65 72 69 6E 69
18802	learned	"ination"	69 6E 61 74 69 6F 6E
18803	learned	"tığından"	74 C4 B1 C4 9F C4 B1 6E 64 61 6E
18804	learned	" Bildirim"	20 42 69 6C 64 69 72 69 6D
18805	learned	" Bitlis"	20 42 69 74 6C 69 73
18806	learned	" Magazin"	20 4D 61 67 61 7A 69 6E
18807	learned	"FD"	46 44
18808	learned	"Tal"	54 61 6C
18809	learned	" töre"	20 74 C3 B6 72 65
18810	learned	" deh"	20 64 65 68
18811	learned	" eşzamanlı"	20 65 C5 9F 7A 61 6D 61 6E 6C C4 B1
18812	learned	" iflas"	20 69 66 6C 61 73
18813	learned	" masaüstü"	20 6D 61 73 61 C3 BC 73 74 C3 BC
18814	learned	" Psikoloji"	20 50 73 69 6B 6F 6C 6F 6A 69
18815	learned	"tamamla"	74 61 6D 61 6D 6C 61
18816	learned	"child"	63 68 69 6C 64
18817	learned	"hiçbir"	68 69 C3 A7 62 69 72
18818	learned	"nup"	6E 75 70
18819	learned	" Flor"	20 46 6C 6F 72
18820	learned	" 122"	20 31 32 32
18821	learned	"254"	32 35 34
18822	learned	" Emine"	20 45 6D 69 6E 65
18823	learned	"CELE"	43 45 4C 45
18824	learned	" Office"	20 4F 66 66 69 63 65
18825	learned	"edan"	65 64 61 6E
18826	learned	" aldır"	20 61 6C 64 C4 B1 72
18827	learned	"GIN"	47 49 4E
18828	learned	" Tri"	20 54 72 69
18829	learned	" ng"	20 6E 67
18830	learned	"sef"	73 65 66
18831	learned	"abilmeniz"	61 62 69 6C 6D 65 6E 69 7A
18832	learned	" static"	20 73 74 61 74 69 63
18833	learned	" karantina"	20 6B 61 72 61 6E 74 69 6E 61
18834	learned	"rahman"	72 61 68 6D 61 6E
18835	learned	" Cez"	20 43 65 7A
18836	learned	" Vade"	20 56 61 64 65
18837	learned	" hayali"	20 68 61 79 61 6C 69
18838	learned	"icial"	69 63 69 61 6C
18839	learned	"yeniden"	79 65 6E 69 64 65 6E
18840	learned	"Token"	54 6F 6B 65 6E
18841	learned	" Baraj"	20 42 61 72 61 6A
18842	learned	" ÜZ"	20 C3 9C 5A
18843	learned	"merge"	6D 65 72 67 65
18844	learned	"331"	33 33 31
18845	learned	" tezgah"	20 74 65 7A 67 61 68
18846	learned	"landiya"	6C 61 6E 64 69 79 61
18847	learned	"Şubat"	C5 9E 75 62 61 74
18848	learned	" düşünür"	20 64 C3 BC C5 9F C3 BC 6E C3 BC 72
18849	learned	" resi"	20 72 65 73 69
18850	learned	" fonla"	20 66 6F 6E 6C 61
18851	learned	"Component"	43 6F 6D 70 6F 6E 65 6E 74
