# NedoTokenizer 20 GB candidate vocabulary
# NDSRF004 / RootSuffixByteBpe / max_token_bytes=48 / min_frequency=100
# columns: id	type	text	hex
4587	learned	"mayacağ"	6D 61 79 61 63 61 C4 9F
4588	learned	" Elektr"	20 45 6C 65 6B 74 72
4589	learned	" Mut"	20 4D 75 74
4590	learned	"şi"	C5 9F 69
4591	learned	" kapasite"	20 6B 61 70 61 73 69 74 65
4592	learned	" Güney"	20 47 C3 BC 6E 65 79
4593	learned	"bit"	62 69 74
4594	learned	"letişim"	6C 65 74 69 C5 9F 69 6D
4595	learned	" zorunlu"	20 7A 6F 72 75 6E 6C 75
4596	learned	"itif"	69 74 69 66
4597	learned	"Tab"	54 61 62
4598	learned	" aşı"	20 61 C5 9F C4 B1
4599	learned	" Ücret"	20 C3 9C 63 72 65 74
4600	learned	"estival"	65 73 74 69 76 61 6C
4601	learned	" pla"	20 70 6C 61
4602	learned	" varlık"	20 76 61 72 6C C4 B1 6B
4603	learned	" bütçe"	20 62 C3 BC 74 C3 A7 65
4604	learned	" aşırı"	20 61 C5 9F C4 B1 72 C4 B1
4605	learned	" mükemmel"	20 6D C3 BC 6B 65 6D 6D 65 6C
4606	learned	"ıc"	C4 B1 63
4607	learned	"_0"	5F 30
4608	learned	" ister"	20 69 73 74 65 72
4609	learned	"iyarbak"	69 79 61 72 62 61 6B
4610	learned	" doğa"	20 64 6F C4 9F 61
4611	learned	"rum"	72 75 6D
4612	learned	" Nur"	20 4E 75 72
4613	learned	" yad"	20 79 61 64
4614	learned	"'s"	27 73
4615	learned	"İD"	C4 B0 44
4616	learned	"84"	38 34
4617	learned	"stem"	73 74 65 6D
4618	learned	"nmaktadır"	6E 6D 61 6B 74 61 64 C4 B1 72
4619	learned	"mekten"	6D 65 6B 74 65 6E
4620	learned	"lerdeki"	6C 65 72 64 65 6B 69
4621	learned	"Bel"	42 65 6C
4622	learned	"ox"	6F 78
4623	learned	"manızı"	6D 61 6E C4 B1 7A C4 B1
4624	learned	"değer"	64 65 C4 9F 65 72
4625	learned	"brahim"	62 72 61 68 69 6D
4626	learned	" göç"	20 67 C3 B6 C3 A7
4627	learned	"₺"	E2 82 BA
4628	learned	" He"	20 48 65
4629	learned	"ʿ"	CA BF
4630	learned	" işlet"	20 69 C5 9F 6C 65 74
4631	learned	"jan"	6A 61 6E
4632	learned	"edek"	65 64 65 6B
4633	learned	" Bek"	20 42 65 6B
4634	learned	" boya"	20 62 6F 79 61
4635	learned	"Ph"	50 68
4636	learned	"erkes"	65 72 6B 65 73
4637	learned	"Anasayfa"	41 6E 61 73 61 79 66 61
4638	learned	" KAR"	20 4B 41 52
4639	learned	" Güzel"	20 47 C3 BC 7A 65 6C
4640	learned	" Dir"	20 44 69 72
4641	learned	"OB"	4F 42
4642	learned	"jital"	6A 69 74 61 6C
4643	learned	"sor"	73 6F 72
4644	learned	"For"	46 6F 72
4645	learned	"FA"	46 41
4646	learned	"ýn"	C3 BD 6E
4647	learned	" this"	20 74 68 69 73
4648	learned	"ağıt"	61 C4 9F C4 B1 74
4649	learned	" idare"	20 69 64 61 72 65
4650	learned	" Şube"	20 C5 9E 75 62 65
4651	learned	" Boy"	20 42 6F 79
4652	learned	"SP"	53 50
4653	learned	" türk"	20 74 C3 BC 72 6B
4654	learned	" istih"	20 69 73 74 69 68
4655	learned	" Arkadaş"	20 41 72 6B 61 64 61 C5 9F
4656	learned	"arket"	61 72 6B 65 74
4657	learned	"inle"	69 6E 6C 65
4658	learned	"nlardan"	6E 6C 61 72 64 61 6E
4659	learned	".2019"	2E 32 30 31 39
4660	learned	"San"	53 61 6E
4661	learned	" komp"	20 6B 6F 6D 70
4662	learned	" fabrika"	20 66 61 62 72 69 6B 61
4663	learned	" tasarla"	20 74 61 73 61 72 6C 61
4664	learned	" Güvenlik"	20 47 C3 BC 76 65 6E 6C 69 6B
4665	learned	" görünüm"	20 67 C3 B6 72 C3 BC 6E C3 BC 6D
4666	learned	" beklenti"	20 62 65 6B 6C 65 6E 74 69
4667	learned	" gözaltı"	20 67 C3 B6 7A 61 6C 74 C4 B1
4668	learned	"ülmüş"	C3 BC 6C 6D C3 BC C5 9F
4669	learned	"âk"	C3 A2 6B
4670	learned	" cümle"	20 63 C3 BC 6D 6C 65
4671	learned	" birden"	20 62 69 72 64 65 6E
4672	learned	"stagram"	73 74 61 67 72 61 6D
4673	learned	"ılmak"	C4 B1 6C 6D 61 6B
4674	learned	" Sp"	20 53 70
4675	learned	" mate"	20 6D 61 74 65
4676	learned	" etraf"	20 65 74 72 61 66
4677	learned	" söyl"	20 73 C3 B6 79 6C
4678	learned	"nebilir"	6E 65 62 69 6C 69 72
4679	learned	" dışarı"	20 64 C4 B1 C5 9F 61 72 C4 B1
4680	learned	"ates"	61 74 65 73
4681	learned	" sokak"	20 73 6F 6B 61 6B
4682	learned	" ihale"	20 69 68 61 6C 65
4683	learned	" tören"	20 74 C3 B6 72 65 6E
4684	learned	"necek"	6E 65 63 65 6B
4685	learned	" Böylece"	20 42 C3 B6 79 6C 65 63 65
4686	learned	"anım"	61 6E C4 B1 6D
4687	learned	"emez"	65 6D 65 7A
4688	learned	".2018"	2E 32 30 31 38
4689	learned	"türk"	74 C3 BC 72 6B
4690	learned	"zala"	7A 61 6C 61
4691	learned	" we"	20 77 65
4692	learned	"Yap"	59 61 70
4693	learned	" Yunan"	20 59 75 6E 61 6E
4694	learned	"lav"	6C 61 76
4695	learned	" Toplam"	20 54 6F 70 6C 61 6D
4696	learned	"-M"	2D 4D
4697	learned	" Karşı"	20 4B 61 72 C5 9F C4 B1
4698	learned	"rseniz"	72 73 65 6E 69 7A
4699	learned	" Göster"	20 47 C3 B6 73 74 65 72
4700	learned	" İngilizce"	20 C4 B0 6E 67 69 6C 69 7A 63 65
4701	learned	"iyarbakır"	69 79 61 72 62 61 6B C4 B1 72
4702	learned	"83"	38 33
4703	learned	"demir"	64 65 6D 69 72
4704	learned	" Hem"	20 48 65 6D
4705	learned	",3"	2C 33
4706	learned	"abileceği"	61 62 69 6C 65 63 65 C4 9F 69
4707	learned	"ko"	6B 6F
4708	learned	"rag"	72 61 67
4709	learned	" Mon"	20 4D 6F 6E
4710	learned	",6"	2C 36
4711	learned	" ihracat"	20 69 68 72 61 63 61 74
4712	learned	"ABD"	41 42 44
4713	learned	" cinsel"	20 63 69 6E 73 65 6C
4714	learned	" Değiş"	20 44 65 C4 9F 69 C5 9F
4715	learned	"car"	63 61 72
4716	learned	" eğlence"	20 65 C4 9F 6C 65 6E 63 65
4717	learned	" harita"	20 68 61 72 69 74 61
4718	learned	" denklem"	20 64 65 6E 6B 6C 65 6D
4719	learned	",7"	2C 37
4720	learned	" Dur"	20 44 75 72
4721	learned	" Para"	20 50 61 72 61
4722	learned	" İşlem"	20 C4 B0 C5 9F 6C 65 6D
4723	learned	" genişle"	20 67 65 6E 69 C5 9F 6C 65
4724	learned	"may"	6D 61 79
4725	learned	"öğretim"	C3 B6 C4 9F 72 65 74 69 6D
4726	learned	"iki"	69 6B 69
4727	learned	"wid"	77 69 64
4728	learned	"ünye"	C3 BC 6E 79 65
4729	learned	" Tat"	20 54 61 74
4730	learned	" Şu"	20 C5 9E 75
4731	learned	"Şimdi"	C5 9E 69 6D 64 69
4732	learned	" olanak"	20 6F 6C 61 6E 61 6B
4733	learned	"yth"	79 74 68
4734	learned	"üphane"	C3 BC 70 68 61 6E 65
4735	learned	" Takım"	20 54 61 6B C4 B1 6D
4736	learned	" aydın"	20 61 79 64 C4 B1 6E
4737	learned	" Dest"	20 44 65 73 74
4738	learned	" öte"	20 C3 B6 74 65
4739	learned	" Uzun"	20 55 7A 75 6E
4740	learned	" Li"	20 4C 69
4741	learned	"izma"	69 7A 6D 61
4742	learned	" piş"	20 70 69 C5 9F
4743	learned	" Önce"	20 C3 96 6E 63 65
4744	learned	"59"	35 39
4745	learned	"ps"	70 73
4746	learned	" virüs"	20 76 69 72 C3 BC 73
4747	learned	" Komisyon"	20 4B 6F 6D 69 73 79 6F 6E
4748	learned	"ildiğini"	69 6C 64 69 C4 9F 69 6E 69
4749	learned	"RE"	52 45
4750	learned	"illa"	69 6C 6C 61
4751	learned	"Ankara"	41 6E 6B 61 72 61
4752	learned	" hatt"	20 68 61 74 74
4753	learned	"madığ"	6D 61 64 C4 B1 C4 9F
4754	learned	"nat"	6E 61 74
4755	learned	" hisse"	20 68 69 73 73 65
4756	learned	",2"	2C 32
4757	learned	"onav"	6F 6E 61 76
4758	learned	" kırmızı"	20 6B C4 B1 72 6D C4 B1 7A C4 B1
4759	learned	" Birleş"	20 42 69 72 6C 65 C5 9F
4760	learned	" beceri"	20 62 65 63 65 72 69
4761	learned	" sürücü"	20 73 C3 BC 72 C3 BC 63 C3 BC
4762	learned	"incir"	69 6E 63 69 72
4763	learned	" sunucu"	20 73 75 6E 75 63 75
4764	learned	" şehit"	20 C5 9F 65 68 69 74
4765	learned	"Re"	52 65
4766	learned	"°"	C2 B0
4767	learned	" Altın"	20 41 6C 74 C4 B1 6E
4768	learned	"'yı"	27 79 C4 B1
4769	learned	" ez"	20 65 7A
4770	learned	"omo"	6F 6D 6F
4771	learned	"ty"	74 79
4772	learned	" Sab"	20 53 61 62
4773	learned	" Kart"	20 4B 61 72 74
4774	learned	"ulmuş"	75 6C 6D 75 C5 9F
4775	learned	"atırım"	61 74 C4 B1 72 C4 B1 6D
4776	learned	"ıma"	C4 B1 6D 61
4777	learned	"antep"	61 6E 74 65 70
4778	learned	"lığına"	6C C4 B1 C4 9F C4 B1 6E 61
4779	learned	" deney"	20 64 65 6E 65 79
4780	learned	" lez"	20 6C 65 7A
4781	learned	" yüzyıl"	20 79 C3 BC 7A 79 C4 B1 6C
4782	learned	" potansiyel"	20 70 6F 74 61 6E 73 69 79 65 6C
4783	learned	"ıf"	C4 B1 66
4784	learned	" uyarı"	20 75 79 61 72 C4 B1
4785	learned	"sunun"	73 75 6E 75 6E
4786	learned	" kayd"	20 6B 61 79 64
4787	learned	"bon"	62 6F 6E
4788	learned	" dijital"	20 64 69 6A 69 74 61 6C
4789	learned	"sip"	73 69 70
4790	learned	" yargıla"	20 79 61 72 67 C4 B1 6C 61
4791	learned	" İliş"	20 C4 B0 6C 69 C5 9F
4792	learned	"tıyor"	74 C4 B1 79 6F 72
4793	learned	"::"	3A 3A
4794	learned	"fik"	66 69 6B
4795	learned	" asıl"	20 61 73 C4 B1 6C
4796	learned	" Fil"	20 46 69 6C
4797	learned	"ook"	6F 6F 6B
4798	learned	"ms"	6D 73
4799	learned	"larımıza"	6C 61 72 C4 B1 6D C4 B1 7A 61
4800	learned	"adet"	61 64 65 74
4801	learned	" kısıt"	20 6B C4 B1 73 C4 B1 74
4802	learned	"ahi"	61 68 69
4803	learned	" park"	20 70 61 72 6B
4804	learned	" Çağ"	20 C3 87 61 C4 9F
4805	learned	" dalga"	20 64 61 6C 67 61
4806	learned	" Hüs"	20 48 C3 BC 73
4807	learned	"tiren"	74 69 72 65 6E
4808	learned	" US"	20 55 53
4809	learned	"ülür"	C3 BC 6C C3 BC 72
4810	learned	"El"	45 6C
4811	learned	"narak"	6E 61 72 61 6B
4812	learned	"sup"	73 75 70
4813	learned	" birliğ"	20 62 69 72 6C 69 C4 9F
4814	learned	"alel"	61 6C 65 6C
4815	learned	" dahi"	20 64 61 68 69
4816	learned	"au"	61 75
4817	learned	"over"	6F 76 65 72
4818	learned	" Karar"	20 4B 61 72 61 72
4819	learned	" Sav"	20 53 61 76
4820	learned	" 2007"	20 32 30 30 37
4821	learned	"mos"	6D 6F 73
4822	learned	"amam"	61 6D 61 6D
4823	learned	"ilmez"	69 6C 6D 65 7A
4824	learned	"ikat"	69 6B 61 74
4825	learned	"işehir"	69 C5 9F 65 68 69 72
4826	learned	" şaş"	20 C5 9F 61 C5 9F
4827	learned	"asal"	61 73 61 6C
4828	learned	" kazanç"	20 6B 61 7A 61 6E C3 A7
4829	learned	" vazgeç"	20 76 61 7A 67 65 C3 A7
4830	learned	"eliğ"	65 6C 69 C4 9F
4831	learned	"rue"	72 75 65
4832	learned	" yasal"	20 79 61 73 61 6C
4833	learned	" bazen"	20 62 61 7A 65 6E
4834	learned	" zayıf"	20 7A 61 79 C4 B1 66
4835	learned	" Küçük"	20 4B C3 BC C3 A7 C3 BC 6B
4836	learned	" Kor"	20 4B 6F 72
4837	learned	"not"	6E 6F 74
4838	learned	"Ser"	53 65 72
4839	learned	" ihti"	20 69 68 74 69
4840	learned	" App"	20 41 70 70
4841	learned	"muyor"	6D 75 79 6F 72
4842	learned	"iyim"	69 79 69 6D
4843	learned	" Konya"	20 4B 6F 6E 79 61
4844	learned	"prem"	70 72 65 6D
4845	learned	" Teş"	20 54 65 C5 9F
4846	learned	" satır"	20 73 61 74 C4 B1 72
4847	learned	" taz"	20 74 61 7A
4848	learned	"'ten"	27 74 65 6E
4849	learned	"meyeceğ"	6D 65 79 65 63 65 C4 9F
4850	learned	"bat"	62 61 74
4851	learned	" inşaat"	20 69 6E C5 9F 61 61 74
4852	learned	" 32"	20 33 32
4853	learned	"cular"	63 75 6C 61 72
4854	learned	" bahçe"	20 62 61 68 C3 A7 65
4855	learned	" grafik"	20 67 72 61 66 69 6B
4856	learned	"asarım"	61 73 61 72 C4 B1 6D
4857	learned	"lor"	6C 6F 72
4858	learned	" memur"	20 6D 65 6D 75 72
4859	learned	"malara"	6D 61 6C 61 72 61
4860	learned	" Anayasa"	20 41 6E 61 79 61 73 61
4861	learned	"lerindeki"	6C 65 72 69 6E 64 65 6B 69
4862	learned	" hissed"	20 68 69 73 73 65 64
4863	learned	" Çan"	20 C3 87 61 6E
4864	learned	"sayı"	73 61 79 C4 B1
4865	learned	" Kürt"	20 4B C3 BC 72 74
4866	learned	" Oku"	20 4F 6B 75
4867	learned	" karma"	20 6B 61 72 6D 61
4868	learned	"ents"	65 6E 74 73
4869	learned	"×"	C3 97
4870	learned	"abiliyor"	61 62 69 6C 69 79 6F 72
4871	learned	"eceğini"	65 63 65 C4 9F 69 6E 69
4872	learned	"masyon"	6D 61 73 79 6F 6E
4873	learned	" güncel"	20 67 C3 BC 6E 63 65 6C
4874	learned	" gösteri"	20 67 C3 B6 73 74 65 72 69
4875	learned	"tive"	74 69 76 65
4876	learned	" 36"	20 33 36
4877	learned	"ks"	6B 73
4878	learned	"−"	E2 88 92
4879	learned	" beğen"	20 62 65 C4 9F 65 6E
4880	learned	"veren"	76 65 72 65 6E
4881	learned	" Cam"	20 43 61 6D
4882	learned	" İnternet"	20 C4 B0 6E 74 65 72 6E 65 74
4883	learned	" yangın"	20 79 61 6E 67 C4 B1 6E
4884	learned	"Çok"	C3 87 6F 6B
4885	learned	"ifa"	69 66 61
4886	learned	" mesele"	20 6D 65 73 65 6C 65
4887	learned	"ülmesi"	C3 BC 6C 6D 65 73 69
4888	learned	"ecep"	65 63 65 70
4889	learned	" Kes"	20 4B 65 73
4890	learned	"’i"	E2 80 99 69
4891	learned	"gat"	67 61 74
4892	learned	" Düş"	20 44 C3 BC C5 9F
4893	learned	"Gör"	47 C3 B6 72
4894	learned	"köy"	6B C3 B6 79
4895	learned	" rest"	20 72 65 73 74
4896	learned	"-4"	2D 34
4897	learned	"meliyat"	6D 65 6C 69 79 61 74
4898	learned	" ağırlık"	20 61 C4 9F C4 B1 72 6C C4 B1 6B
4899	learned	" kurs"	20 6B 75 72 73
4900	learned	"ülmektedir"	C3 BC 6C 6D 65 6B 74 65 64 69 72
4901	learned	"tok"	74 6F 6B
4902	learned	"mediği"	6D 65 64 69 C4 9F 69
4903	learned	" tanış"	20 74 61 6E C4 B1 C5 9F
4904	learned	"bise"	62 69 73 65
4905	learned	"sum"	73 75 6D
4906	learned	" sermaye"	20 73 65 72 6D 61 79 65
4907	learned	"und"	75 6E 64
4908	learned	"İç"	C4 B0 C3 A7
4909	learned	"ikan"	69 6B 61 6E
4910	learned	" 02"	20 30 32
4911	learned	"GE"	47 45
4912	learned	"eşim"	65 C5 9F 69 6D
4913	learned	"laşım"	6C 61 C5 9F C4 B1 6D
4914	learned	" emekli"	20 65 6D 65 6B 6C 69
4915	learned	"82"	38 32
4916	learned	" ib"	20 69 62
4917	learned	" modern"	20 6D 6F 64 65 72 6E
4918	learned	"ilmelidir"	69 6C 6D 65 6C 69 64 69 72
4919	learned	" İngiltere"	20 C4 B0 6E 67 69 6C 74 65 72 65
4920	learned	"oper"	6F 70 65 72
4921	learned	" Fenerbahçe"	20 46 65 6E 65 72 62 61 68 C3 A7 65
4922	learned	"liğinde"	6C 69 C4 9F 69 6E 64 65
4923	learned	" Ka"	20 4B 61
4924	learned	"gile"	67 69 6C 65
4925	learned	",1"	2C 31
4926	learned	"eci"	65 63 69
4927	learned	" hâl"	20 68 C3 A2 6C
4928	learned	"81"	38 31
4929	learned	"Den"	44 65 6E
4930	learned	" zorla"	20 7A 6F 72 6C 61
4931	learned	"UZ"	55 5A
4932	learned	" şeker"	20 C5 9F 65 6B 65 72
4933	learned	"urken"	75 72 6B 65 6E
4934	learned	" imzala"	20 69 6D 7A 61 6C 61
4935	learned	" kanser"	20 6B 61 6E 73 65 72
4936	learned	" köşe"	20 6B C3 B6 C5 9F 65
4937	learned	" yapılan"	20 79 61 70 C4 B1 6C 61 6E
4938	learned	" İm"	20 C4 B0 6D
4939	learned	" Hast"	20 48 61 73 74
4940	learned	" bat"	20 62 61 74
4941	learned	"ünce"	C3 BC 6E 63 65
4942	learned	"si'nde"	73 69 27 6E 64 65
4943	learned	"Mil"	4D 69 6C
4944	learned	"içi"	69 C3 A7 69
4945	learned	"brıs"	62 72 C4 B1 73
4946	learned	" cins"	20 63 69 6E 73
4947	learned	"nize"	6E 69 7A 65
4948	learned	"mesinin"	6D 65 73 69 6E 69 6E
4949	learned	" AD"	20 41 44
4950	learned	" kitle"	20 6B 69 74 6C 65
4951	learned	"başı"	62 61 C5 9F C4 B1
4952	learned	" Murat"	20 4D 75 72 61 74
4953	learned	"bette"	62 65 74 74 65
4954	learned	"74"	37 34
4955	learned	" Batı"	20 42 61 74 C4 B1
4956	learned	".03"	2E 30 33
4957	learned	" Şehir"	20 C5 9E 65 68 69 72
4958	learned	"sıdır"	73 C4 B1 64 C4 B1 72
4959	learned	"-k"	2D 6B
4960	learned	" Str"	20 53 74 72
4961	learned	"                   "	20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
4962	learned	"tiğiniz"	74 69 C4 9F 69 6E 69 7A
4963	learned	"\xE2\x94"	E2 94
4964	learned	"ıyordu"	C4 B1 79 6F 72 64 75
4965	learned	" Plan"	20 50 6C 61 6E
4966	learned	" popüler"	20 70 6F 70 C3 BC 6C 65 72
4967	learned	"umartesi"	75 6D 61 72 74 65 73 69
4968	learned	" bahsed"	20 62 61 68 73 65 64
4969	learned	"\xE2\x86"	E2 86
4970	learned	"ımda"	C4 B1 6D 64 61
4971	learned	" patla"	20 70 61 74 6C 61
4972	learned	" yeşil"	20 79 65 C5 9F 69 6C
4973	learned	"şamba"	C5 9F 61 6D 62 61
4974	learned	" Hes"	20 48 65 73
4975	learned	"ETÖ"	45 54 C3 96
4976	learned	" birik"	20 62 69 72 69 6B
4977	learned	" Mühendis"	20 4D C3 BC 68 65 6E 64 69 73
4978	learned	" mol"	20 6D 6F 6C
4979	learned	"eytin"	65 79 74 69 6E
4980	learned	" kalem"	20 6B 61 6C 65 6D
4981	learned	" Gerek"	20 47 65 72 65 6B
4982	learned	"MAN"	4D 41 4E
4983	learned	" balık"	20 62 61 6C C4 B1 6B
4984	learned	" Galatasaray"	20 47 61 6C 61 74 61 73 61 72 61 79
4985	learned	" pil"	20 70 69 6C
4986	learned	" İsrail"	20 C4 B0 73 72 61 69 6C
4987	learned	" seçeneğ"	20 73 65 C3 A7 65 6E 65 C4 9F
4988	learned	"İST"	C4 B0 53 54
4989	learned	" reh"	20 72 65 68
4990	learned	"leştirme"	6C 65 C5 9F 74 69 72 6D 65
4991	learned	" etkil"	20 65 74 6B 69 6C
4992	learned	"arik"	61 72 69 6B
4993	learned	"büm"	62 C3 BC 6D
4994	learned	"itik"	69 74 69 6B
4995	learned	" hakim"	20 68 61 6B 69 6D
4996	learned	" dokun"	20 64 6F 6B 75 6E
4997	learned	"race"	72 61 63 65
4998	learned	" yor"	20 79 6F 72
4999	learned	"inizin"	69 6E 69 7A 69 6E
5000	learned	" Açık"	20 41 C3 A7 C4 B1 6B
5001	learned	"manıza"	6D 61 6E C4 B1 7A 61
5002	learned	"özüm"	C3 B6 7A C3 BC 6D
5003	learned	"Doğ"	44 6F C4 9F
5004	learned	"i'nin"	69 27 6E 69 6E
5005	learned	" gönül"	20 67 C3 B6 6E C3 BC 6C
5006	learned	" İkinci"	20 C4 B0 6B 69 6E 63 69
5007	learned	" garanti"	20 67 61 72 61 6E 74 69
5008	learned	" görsel"	20 67 C3 B6 72 73 65 6C
5009	learned	"şembe"	C5 9F 65 6D 62 65
5010	learned	" tad"	20 74 61 64
5011	learned	"layısıyla"	6C 61 79 C4 B1 73 C4 B1 79 6C 61
5012	learned	" şampiyon"	20 C5 9F 61 6D 70 69 79 6F 6E
5013	learned	" kavuş"	20 6B 61 76 75 C5 9F
5014	learned	"tip"	74 69 70
5015	learned	"IY"	49 59
5016	learned	"'li"	27 6C 69
5017	learned	" list"	20 6C 69 73 74
5018	learned	" kutla"	20 6B 75 74 6C 61
5019	learned	"95"	39 35
5020	learned	"kân"	6B C3 A2 6E
5021	learned	" gelenek"	20 67 65 6C 65 6E 65 6B
5022	learned	"'tan"	27 74 61 6E
5023	learned	" tehdit"	20 74 65 68 64 69 74
5024	learned	" İnş"	20 C4 B0 6E C5 9F
5025	learned	" bileşen"	20 62 69 6C 65 C5 9F 65 6E
5026	learned	" Uzman"	20 55 7A 6D 61 6E
5027	learned	" Th"	20 54 68
5028	learned	"itma"	69 74 6D 61
5029	learned	" Kıbrıs"	20 4B C4 B1 62 72 C4 B1 73
5030	learned	"yol"	79 6F 6C
5031	learned	" alternatif"	20 61 6C 74 65 72 6E 61 74 69 66
5032	learned	"05"	30 35
5033	learned	" düşman"	20 64 C3 BC C5 9F 6D 61 6E
5034	learned	"_i"	5F 69
5035	learned	" namaz"	20 6E 61 6D 61 7A
5036	learned	"ain"	61 69 6E
5037	learned	" sivil"	20 73 69 76 69 6C
5038	learned	" Şeh"	20 C5 9E 65 68
5039	learned	"enle"	65 6E 6C 65
5040	learned	"-posta"	2D 70 6F 73 74 61
5041	learned	".04"	2E 30 34
5042	learned	"tez"	74 65 7A
5043	learned	" kış"	20 6B C4 B1 C5 9F
5044	learned	" Hasan"	20 48 61 73 61 6E
5045	learned	"api"	61 70 69
5046	learned	" peş"	20 70 65 C5 9F
5047	learned	" Bat"	20 42 61 74
5048	learned	"mo"	6D 6F
5049	learned	" ch"	20 63 68
5050	learned	" ordu"	20 6F 72 64 75
5051	learned	"EZ"	45 5A
5052	learned	" 07"	20 30 37
5053	learned	" Ders"	20 44 65 72 73
5054	learned	" kaş"	20 6B 61 C5 9F
5055	learned	"Aç"	41 C3 A7
5056	learned	" haz"	20 68 61 7A
5057	learned	"yeceğ"	79 65 63 65 C4 9F
5058	learned	" Dok"	20 44 6F 6B
5059	learned	" Yıldırım"	20 59 C4 B1 6C 64 C4 B1 72 C4 B1 6D
5060	learned	" Lise"	20 4C 69 73 65
5061	learned	" iade"	20 69 61 64 65
5062	learned	" giriş"	20 67 69 72 69 C5 9F
5063	learned	"des"	64 65 73
5064	learned	"ife"	69 66 65
5065	learned	" Facebook"	20 46 61 63 65 62 6F 6F 6B
5066	learned	"bot"	62 6F 74
5067	learned	"riz"	72 69 7A
5068	learned	" başlangıç"	20 62 61 C5 9F 6C 61 6E 67 C4 B1 C3 A7
5069	learned	" kalp"	20 6B 61 6C 70
5070	learned	" ıs"	20 C4 B1 73
5071	learned	"iği"	69 C4 9F 69
5072	learned	"masıdır"	6D 61 73 C4 B1 64 C4 B1 72
5073	learned	" çoğun"	20 C3 A7 6F C4 9F 75 6E
5074	learned	" isteğ"	20 69 73 74 65 C4 9F
5075	learned	" hazırlık"	20 68 61 7A C4 B1 72 6C C4 B1 6B
5076	learned	"72"	37 32
5077	learned	" com"	20 63 6F 6D
5078	learned	"ider"	69 64 65 72
5079	learned	"Aş"	41 C5 9F
5080	learned	"adem"	61 64 65 6D
5081	learned	" indir"	20 69 6E 64 69 72
5082	learned	" Pazartesi"	20 50 61 7A 61 72 74 65 73 69
5083	learned	" Fatih"	20 46 61 74 69 68
5084	learned	" Beşiktaş"	20 42 65 C5 9F 69 6B 74 61 C5 9F
5085	learned	".06"	2E 30 36
5086	learned	" beyan"	20 62 65 79 61 6E
5087	learned	" Fransa"	20 46 72 61 6E 73 61
5088	learned	"ilecektir"	69 6C 65 63 65 6B 74 69 72
5089	learned	" Veri"	20 56 65 72 69
5090	learned	" sub"	20 73 75 62
5091	learned	".02"	2E 30 32
5092	learned	" Bayan"	20 42 61 79 61 6E
5093	learned	" karşılığ"	20 6B 61 72 C5 9F C4 B1 6C C4 B1 C4 9F
5094	learned	" deprem"	20 64 65 70 72 65 6D
5095	learned	",4"	2C 34
5096	learned	"irse"	69 72 73 65
5097	learned	" gur"	20 67 75 72
5098	learned	"şiv"	C5 9F 69 76
5099	learned	" Arap"	20 41 72 61 70
5100	learned	"indi"	69 6E 64 69
5101	learned	"veya"	76 65 79 61
5102	learned	"igit"	69 67 69 74
5103	learned	"cm"	63 6D
5104	learned	".09"	2E 30 39
5105	learned	"73"	37 33
5106	learned	"keri"	6B 65 72 69
5107	learned	" mağaza"	20 6D 61 C4 9F 61 7A 61
5108	learned	" aykırı"	20 61 79 6B C4 B1 72 C4 B1
5109	learned	" ÖZ"	20 C3 96 5A
5110	learned	" turizm"	20 74 75 72 69 7A 6D
5111	learned	" Firma"	20 46 69 72 6D 61
5112	learned	" BAŞ"	20 42 41 C5 9E
5113	learned	" AKP"	20 41 4B 50
5114	learned	" Of"	20 4F 66
5115	learned	" final"	20 66 69 6E 61 6C
5116	learned	"tüğ"	74 C3 BC C4 9F
5117	learned	" kişilik"	20 6B 69 C5 9F 69 6C 69 6B
5118	learned	" küresel"	20 6B C3 BC 72 65 73 65 6C
5119	learned	"lılar"	6C C4 B1 6C 61 72
5120	learned	" civ"	20 63 69 76
5121	learned	" Pay"	20 50 61 79
5122	learned	"DEN"	44 45 4E
5123	learned	"arch"	61 72 63 68
5124	learned	" have"	20 68 61 76 65
5125	learned	"imum"	69 6D 75 6D
5126	learned	" II"	20 49 49
5127	learned	" neredeyse"	20 6E 65 72 65 64 65 79 73 65
5128	learned	"LİK"	4C C4 B0 4B
5129	learned	" komut"	20 6B 6F 6D 75 74
5130	learned	" temas"	20 74 65 6D 61 73
5131	learned	"ındı"	C4 B1 6E 64 C4 B1
5132	learned	"rafiğ"	72 61 66 69 C4 9F
5133	learned	"acaksınız"	61 63 61 6B 73 C4 B1 6E C4 B1 7A
5134	learned	"mıza"	6D C4 B1 7A 61
5135	learned	" matematik"	20 6D 61 74 65 6D 61 74 69 6B
5136	learned	"ai"	61 69
5137	learned	" Men"	20 4D 65 6E
5138	learned	"Ex"	45 78
5139	learned	"Par"	50 61 72
5140	learned	" tarihi"	20 74 61 72 69 68 69
5141	learned	"ld"	6C 64
5142	learned	"Genel"	47 65 6E 65 6C
5143	learned	" Mac"	20 4D 61 63
5144	learned	" itiraz"	20 69 74 69 72 61 7A
5145	learned	" stat"	20 73 74 61 74
5146	learned	"71"	37 31
5147	learned	" YAP"	20 59 41 50
5148	learned	"değ"	64 65 C4 9F
5149	learned	" Test"	20 54 65 73 74
5150	learned	" Grup"	20 47 72 75 70
5151	learned	"times"	74 69 6D 65 73
